,title,labelnumber,cluster_ID
714,t0038x0351y0143ps64.tif,3803510143.0,1
715,t0039x0095y0079ps64.tif,3900950079.0,0
716,t0039x0095y0143ps64.tif,3900950143.0,1
717,t0039x0159y0079ps64.tif,3901590079.0,0
718,t0039x0159y0143ps64.tif,3901590143.0,0
719,t0039x0223y0079ps64.tif,3902230079.0,1
720,t0039x0223y0143ps64.tif,3902230143.0,0
721,t0039x0287y0079ps64.tif,3902870079.0,1
722,t0039x0287y0143ps64.tif,3902870143.0,1
723,t0039x0351y0079ps64.tif,3903510079.0,1
724,t0039x0351y0143ps64.tif,3903510143.0,1
725,t0040x0095y0079ps64.tif,4000950079.0,0
726,t0040x0095y0143ps64.tif,4000950143.0,1
727,t0040x0159y0079ps64.tif,4001590079.0,0
728,t0040x0159y0143ps64.tif,4001590143.0,0
729,t0040x0223y0079ps64.tif,4002230079.0,1
730,t0040x0223y0143ps64.tif,4002230143.0,0
731,t0040x0287y0079ps64.tif,4002870079.0,1
732,t0040x0287y0143ps64.tif,4002870143.0,1
733,t0040x0351y0079ps64.tif,4003510079.0,1
734,t0040x0351y0143ps64.tif,4003510143.0,0
735,t0041x0095y0079ps64.tif,4100950079.0,0
736,t0041x0095y0143ps64.tif,4100950143.0,1
737,t0041x0159y0079ps64.tif,4101590079.0,0
738,t0041x0159y0143ps64.tif,4101590143.0,0
739,t0041x0223y0079ps64.tif,4102230079.0,1
740,t0041x0223y0143ps64.tif,4102230143.0,0
741,t0041x0287y0079ps64.tif,4102870079.0,1
742,t0041x0287y0143ps64.tif,4102870143.0,1
743,t0041x0351y0079ps64.tif,4103510079.0,1
744,t0041x0351y0143ps64.tif,4103510143.0,1
745,t0042x0095y0079ps64.tif,4200950079.0,0
746,t0042x0095y0143ps64.tif,4200950143.0,1
747,t0042x0159y0079ps64.tif,4201590079.0,0
748,t0042x0159y0143ps64.tif,4201590143.0,0
749,t0042x0223y0079ps64.tif,4202230079.0,1
750,t0042x0223y0143ps64.tif,4202230143.0,0
751,t0042x0287y0079ps64.tif,4202870079.0,1
752,t0042x0287y0143ps64.tif,4202870143.0,1
753,t0042x0351y0079ps64.tif,4203510079.0,1
754,t0042x0351y0143ps64.tif,4203510143.0,1
755,t0043x0095y0079ps64.tif,4300950079.0,0
756,t0043x0095y0143ps64.tif,4300950143.0,1
757,t0043x0159y0079ps64.tif,4301590079.0,0
758,t0043x0159y0143ps64.tif,4301590143.0,0
759,t0043x0223y0079ps64.tif,4302230079.0,1
760,t0043x0223y0143ps64.tif,4302230143.0,0
761,t0043x0287y0079ps64.tif,4302870079.0,1
762,t0043x0287y0143ps64.tif,4302870143.0,1
763,t0043x0351y0079ps64.tif,4303510079.0,1
764,t0043x0351y0143ps64.tif,4303510143.0,1
765,t0044x0095y0079ps64.tif,4400950079.0,0
766,t0044x0095y0143ps64.tif,4400950143.0,1
767,t0044x0159y0079ps64.tif,4401590079.0,0
768,t0044x0159y0143ps64.tif,4401590143.0,0
769,t0044x0223y0079ps64.tif,4402230079.0,1
770,t0044x0223y0143ps64.tif,4402230143.0,0
771,t0044x0287y0079ps64.tif,4402870079.0,1
772,t0044x0287y0143ps64.tif,4402870143.0,1
773,t0044x0351y0079ps64.tif,4403510079.0,1
774,t0044x0351y0143ps64.tif,4403510143.0,1
775,t0045x0095y0079ps64.tif,4500950079.0,0
776,t0045x0095y0143ps64.tif,4500950143.0,1
777,t0045x0159y0079ps64.tif,4501590079.0,0
778,t0045x0159y0143ps64.tif,4501590143.0,0
779,t0045x0223y0079ps64.tif,4502230079.0,1
780,t0045x0223y0143ps64.tif,4502230143.0,0
781,t0045x0287y0015ps64.tif,4502870015.0,0
782,t0045x0287y0079ps64.tif,4502870079.0,1
783,t0045x0287y0143ps64.tif,4502870143.0,1
784,t0045x0351y0079ps64.tif,4503510079.0,1
785,t0045x0351y0143ps64.tif,4503510143.0,1
786,t0046x0095y0079ps64.tif,4600950079.0,0
787,t0046x0095y0143ps64.tif,4600950143.0,1
788,t0046x0159y0079ps64.tif,4601590079.0,0
789,t0046x0159y0143ps64.tif,4601590143.0,0
790,t0046x0223y0079ps64.tif,4602230079.0,1
791,t0046x0223y0143ps64.tif,4602230143.0,0
792,t0046x0287y0015ps64.tif,4602870015.0,0
793,t0046x0287y0079ps64.tif,4602870079.0,1
794,t0046x0287y0143ps64.tif,4602870143.0,1
795,t0046x0351y0079ps64.tif,4603510079.0,1
796,t0046x0351y0143ps64.tif,4603510143.0,1
797,t0047x0095y0079ps64.tif,4700950079.0,0
798,t0047x0095y0143ps64.tif,4700950143.0,1
799,t0047x0159y0079ps64.tif,4701590079.0,0
800,t0047x0159y0143ps64.tif,4701590143.0,1
801,t0047x0223y0079ps64.tif,4702230079.0,1
802,t0047x0223y0143ps64.tif,4702230143.0,0
803,t0047x0287y0015ps64.tif,4702870015.0,0
804,t0047x0287y0079ps64.tif,4702870079.0,1
805,t0047x0287y0143ps64.tif,4702870143.0,1
806,t0047x0351y0079ps64.tif,4703510079.0,1
807,t0047x0351y0143ps64.tif,4703510143.0,1
808,t0048x0095y0079ps64.tif,4800950079.0,0
809,t0048x0095y0143ps64.tif,4800950143.0,1
810,t0048x0159y0079ps64.tif,4801590079.0,0
811,t0048x0159y0143ps64.tif,4801590143.0,1
812,t0048x0223y0079ps64.tif,4802230079.0,1
813,t0048x0223y0143ps64.tif,4802230143.0,0
